ILE,SEI,ESE,LII,EIE,LSI,SLE,IEI,SEE,ILI,LIE,ESI,LSE,EII,IEE,SLI,popcount,is_octad,valid
1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,8,True,True
1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,9,False,True
1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,7,False,True
1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,8,True,True
1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,8,True,True
1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,9,False,True
1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,8,True,True
1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,9,False,True
1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,9,False,True
1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,10,False,True
1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,7,False,True
1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,8,True,True
1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,8,True,True
1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,9,False,True
1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,8,True,True
1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,9,False,True
1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,9,False,True
1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,10,False,True
1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,8,True,True
1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,9,False,True
1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,9,False,True
1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,10,False,True
1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,9,False,True
1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,10,False,True
1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,10,False,True
1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,11,False,True
1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,5,False,True
1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,6,False,True
1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,6,False,True
1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,7,False,True
1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,6,False,True
1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,7,False,True
1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,7,False,True
1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,8,True,True
1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,6,False,True
1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,7,False,True
1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,7,False,True
1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,8,True,True
1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,7,False,True
1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,8,True,True
1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,8,True,True
1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,9,False,True
1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,6,False,True
1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,7,False,True
1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,7,False,True
1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,8,True,True
1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,7,False,True
1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,8,True,True
1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,8,True,True
1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,9,False,True
1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,7,False,True
1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,8,True,True
1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,8,True,True
1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,9,False,True
1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,8,True,True
1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,9,False,True
1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,9,False,True
1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,10,False,True
1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,6,False,True
1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,7,False,True
1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,7,False,True
1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,8,True,True
1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,7,False,True
1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,8,True,True
1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,8,True,True
1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,9,False,True
1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,7,False,True
1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,8,True,True
1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,8,True,True
1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,9,False,True
1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,8,True,True
1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,9,False,True
1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,9,False,True
1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,10,False,True
1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,7,False,True
1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,8,True,True
1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,8,True,True
1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,9,False,True
1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,8,True,True
1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,9,False,True
1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,9,False,True
1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,10,False,True
1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,8,True,True
1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,9,False,True
1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,9,False,True
1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,10,False,True
1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,9,False,True
1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,10,False,True
1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,10,False,True
1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,11,False,True
1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,6,False,True
1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,7,False,True
1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,7,False,True
1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,8,True,True
1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,7,False,True
1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,8,True,True
1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,8,True,True
1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,9,False,True
1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,7,False,True
1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,8,True,True
1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,8,True,True
1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,9,False,True
1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,8,True,True
1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,9,False,True
1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,9,False,True
1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,10,False,True
1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,7,False,True
1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,8,True,True
1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,8,True,True
1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,9,False,True
1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,8,True,True
1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,9,False,True
1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,9,False,True
1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,10,False,True
1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,8,True,True
1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,9,False,True
1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,9,False,True
1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,10,False,True
1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,9,False,True
1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,10,False,True
1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,10,False,True
1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,11,False,True
1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,7,False,True
1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,8,True,True
1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,8,True,True
1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,9,False,True
1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,8,True,True
1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,9,False,True
1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,9,False,True
1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,10,False,True
1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,8,True,True
1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,9,False,True
1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,9,False,True
1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,10,False,True
1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,9,False,True
1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,10,False,True
1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,10,False,True
1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,11,False,True
1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,8,True,True
1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,9,False,True
1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,9,False,True
1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,10,False,True
1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,9,False,True
1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,10,False,True
1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,10,False,True
1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,11,False,True
1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,9,False,True
1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,10,False,True
1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,10,False,True
1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,11,False,True
1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,10,False,True
1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,11,False,True
1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,11,False,True
1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,12,False,True
1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,5,False,True
1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,6,False,True
1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,6,False,True
1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,7,False,True
1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,6,False,True
1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,7,False,True
1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,7,False,True
1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,8,True,True
1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,6,False,True
1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,7,False,True
1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,7,False,True
1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,8,True,True
1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,7,False,True
1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,8,True,True
1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,8,True,True
1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,9,False,True
1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,6,False,True
1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,7,False,True
1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,7,False,True
1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,8,True,True
1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,7,False,True
1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,8,True,True
1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,8,True,True
1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,9,False,True
1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,7,False,True
1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,8,True,True
1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,8,True,True
1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,9,False,True
1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,8,True,True
1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,9,False,True
1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,9,False,True
1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,10,False,True
1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,6,False,True
1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,7,False,True
1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,7,False,True
1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,8,True,True
1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,7,False,True
1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,8,True,True
1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,8,True,True
1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,9,False,True
1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,7,False,True
1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,8,True,True
1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,8,True,True
1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,9,False,True
1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,8,True,True
1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,9,False,True
1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,9,False,True
1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,10,False,True
1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,7,False,True
1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,8,True,True
1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,8,True,True
1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,9,False,True
1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,8,True,True
1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,9,False,True
1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,9,False,True
1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,10,False,True
1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,8,True,True
1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,9,False,True
1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,9,False,True
1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,10,False,True
1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,9,False,True
1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,10,False,True
1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,10,False,True
1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,11,False,True
1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,6,False,True
1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,7,False,True
1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,7,False,True
1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,8,True,True
1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,7,False,True
1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,8,True,True
1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,8,True,True
1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,9,False,True
1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,7,False,True
1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,8,True,True
1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,8,True,True
1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,9,False,True
1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,8,True,True
1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,9,False,True
1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,9,False,True
1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,10,False,True
1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,7,False,True
1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,8,True,True
1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,8,True,True
1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,9,False,True
1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,8,True,True
1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,9,False,True
1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,9,False,True
1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,10,False,True
1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,8,True,True
1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,9,False,True
1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,9,False,True
1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,10,False,True
1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,9,False,True
1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,10,False,True
1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,10,False,True
1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,11,False,True
1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,7,False,True
1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,8,True,True
1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,8,True,True
1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,9,False,True
1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,8,True,True
1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,9,False,True
1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,9,False,True
1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,10,False,True
1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,8,True,True
1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,9,False,True
1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,9,False,True
1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,10,False,True
1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,9,False,True
1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,10,False,True
1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,10,False,True
1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,11,False,True
1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,8,True,True
1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,9,False,True
1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,9,False,True
1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,10,False,True
1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,9,False,True
1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,10,False,True
1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,10,False,True
1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,11,False,True
1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,9,False,True
1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,10,False,True
1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,10,False,True
1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,11,False,True
1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,10,False,True
1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,11,False,True
1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,11,False,True
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,12,False,True
1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,6,False,True
1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,7,False,True
1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,7,False,True
1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,8,True,True
1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,7,False,True
1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,8,True,True
1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,8,True,True
1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,9,False,True
1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,7,False,True
1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,8,True,True
1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,8,True,True
1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,9,False,True
1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,8,True,True
1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,9,False,True
1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,9,False,True
1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,10,False,True
1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,7,False,True
1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,8,True,True
1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,8,True,True
1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,9,False,True
1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,8,True,True
1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,9,False,True
1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,9,False,True
1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,10,False,True
1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,8,True,True
1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,9,False,True
1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,9,False,True
1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,10,False,True
1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,9,False,True
1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,10,False,True
1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,10,False,True
1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,11,False,True
1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,7,False,True
1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,8,True,True
1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,8,True,True
1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,9,False,True
1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,8,True,True
1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,9,False,True
1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,9,False,True
1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,10,False,True
1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,8,True,True
1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,9,False,True
1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,9,False,True
1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,10,False,True
1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,9,False,True
1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,10,False,True
1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,10,False,True
1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,11,False,True
1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,8,True,True
1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,9,False,True
1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,9,False,True
1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,10,False,True
1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,9,False,True
1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,10,False,True
1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,10,False,True
1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,11,False,True
1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,9,False,True
1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,10,False,True
1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,10,False,True
1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,11,False,True
1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,10,False,True
1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,11,False,True
1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,11,False,True
1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,12,False,True
1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,7,False,True
1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,8,True,True
1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,8,True,True
1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,9,False,True
1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,8,True,True
1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,9,False,True
1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,9,False,True
1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,10,False,True
1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,8,True,True
1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,9,False,True
1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,9,False,True
1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,10,False,True
1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,9,False,True
1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,10,False,True
1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,10,False,True
1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,11,False,True
1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,8,True,True
1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,9,False,True
1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,9,False,True
1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,10,False,True
